id,target,text_spacy_Lemmatized
11111,1,   rage on as huge   historic  windstorm approach  report  
2878,0, my mom be set a bathroom curfew
6655,0, the people of iran   have themselves be hostage for so long  they been want their fre
6011,0, some region of the world at risk of forest fire may become unsuitable for human habitation
5286,0, ex  british pm john major shelve famine commemoration
5024,0, stay alert  be prepare in case you need to evacuate  keep safe 
7375,1, the   massacre occur soon after opposition party have include and in a meeting to discu
5653,1, first responder on  scene for possible overdose call inside tim horton at lougheed mall  one patient transport t
511,0, the arsonist turn up with a fire extinguisher 
7637,0, I feel like an incident at the nuclear facility and no need for concern be exactly how every disaster movie start 
3782,0, bingo start with check off in follow category   this be my board as of mechanical prob
3233,0,  do you think bruno blame himself for their death  
89,0, check out my late video  superzero vol  close look   a close look at superzero vol  by be
3895,0, they re not americans  they re invader try to take over and destroy our country  deport they all 
1988,1, the australian bush fire have be and continue to be devastating  we  like many other  feel we have a responsibility t
10951,0, he get well yes no one say joe be shitty lol cam sea
1411,0, I like they all  do you know that tea bag be not make out of paper  but the same nylon that fl
547,0, you ever accidentally send a snap to an internet personality and have a heart attack
7913,0, oil spill training exercise with     you would nt find I here  because I take t
2388,0, word be an   qualifier have just collapse in a cough fit   last year morrison rush to ten
3001,0, the danger be sit on the back and yet they be not give up fighting among themselves  the same situation prevail w
1236,0, read this before you buy the propaganda that the government in iran be unpopular  the dishonest medium and people in our g
2991,0, just one intelligent warrior can cause a tsunami of significant political  socio  economic damage to the ws structure disc
5324,0,    ceo muilenburg  m payout announce same time as layoff  the substant
9537,0, he look like he be put through the taffy stretcher
5696,0, one it  let we rise again with renew effort to reach for our boy dream  our dream  let we not give in and fight wit
2793,0, prediction  this idol couple have be date since early there a well know idol couple between idol  the female
8056,0, so today because of relationship palava  I almost have a panic attack  be you sure I wo nt go back to my ashawo way like
9477,1, storm brendan just arrive in myddfai  
3524,0, who be go demolition he if I my ask
8536,0, cabinet minister  to thrash out m rescue deal for flybe 
10163,0, ca nt sleep so open up the window so I can take full advantage of the beautiful thunderstormplus I ve get use
7126,0, lightning fast    well  not actually as fast as lightning  that s unrealistic  but its really quick 
8121,0, people always say that I overreact when I say I have mild anxiety but fr I ca nt do this without panic and bre
9415,0, nothing be more profoundly pleasing than cuddle a cat and watch a snowstorm 
1378,0, be body bag barstool hubbs
6616,0, nowplaye hostage ft  joey vantes  k9   
9573,0, get the stretcher 
11285,0, wreck the machine  lick vote 
4846,0, perhaps d facility n service provide by gujarat govt on health sector be more commendable n ap
4306,0, why not use the resource to build a pipeline from water rich fnq to drought stricken state  water in australia be
7265,0, the album effect be discordant  the people it depict be engage in the great mass murder ever commit  yet it
8343,0, in case this happen again  and in case the radiation emergency be nt a drill but the threat be real  here a help
5997,0, the climate do not cause forest fire  they be cause by mis  management  silly green  think   lightning  campfire  ciga
10429,0, I offer to make she a new dress instead   I ca nt let my grown sef go through such trauma again
3396,0, ganduje should just resign and become a full  fledge imam so he can dedicate his time
9840,0, ill survive somehow  thing always get well again
7314,0,  if ottawa  be brave enough to eliminate the mullah pursuant to this mass murder carry under his e
3169,0, absolutely agree that the police cut have lead to community literally suffer from the death of
9696,1, mexican border city on high alert over suicide bomber threat   confirm breitbart report   via
2551,1,   northbound between j12    amp  j11    the outside lane be block due to a traffic collision  police ar
8666,0, doge oc or I riot
3732,1,  a freight train have experience a low speed derailment at   train do nt  experience  thank goodness it be nt fast
5769,0, thought of the match  dave gilbert performance last night at the master be sublime as he brush mark allen asi
9504,1, snow  ice and more gale to follow storm brendan
516,0, in bhainsa of nirmal districttelangana   stone pelter and arsonist mob have selectively target hindu property  v
6044,1,   be possible across   wednesday afternoon after a warm  humid and smoky start to the day  hail or short
7586,0, I do nt think we will go round kenya campaign against rtd raila odinga  mudslide the odm leader that he be amugu
4095,0, I do nt know how be I feel rn  hopeless  devastate  hurt  frustrate  empty  or all of they  wonho  what can we
11203,0, g  ganteng bgt   
6907,0, research show hour sleep could prevent injury     
2442,0, she be the perfect anthem for learn to unapologetically be yourself  thank you for teach I how to
927,0, blaze green green monday on telegram23 I ca nt thank you enough god because I know that you will do more th
8187,0, delhi hc ask chief security officer and registrar of jnu to provide all the information and evidence seek by delhi
3694,0, real agenda of kuala lumpur islamic summit plan derail by saudi arabia 
5894,0, if you live in the   area  pop the 15th january in your diary    be host a drop  in session with our pa
